Animal ID,Name_Intake,DateTime_Intake,MonthYear_Intake,Found Location,Intake Type,Intake Condition,Animal Type_Intake,Sex upon Intake,Age upon Intake,Breed_Intake,Color_Intake,Name_Outcome,DateTime_Outcome,MonthYear_Outcome,Date of Birth,Animal Type_Outcome,Sex upon Outcome,Age upon Outcome,Breed_Outcome,Color_Outcome,binary_outcome
A778360,Scrappy,08/13/2018 12:24:00 PM,08/13/2018 12:24:00 PM,1511 Cripple Creek in Austin (TX),Stray,Normal,Dog,Neutered Male,11 years,Shih Tzu Mix,Tan,Scrappy,08/25/2018 05:04:00 PM,08/25/2018 05:04:00 PM,08/13/2007,Dog,Neutered Male,11 years,Shih Tzu Mix,Tan,0.0
A758103,,09/11/2017 01:58:00 PM,09/11/2017 01:58:00 PM,3500 Webberville Apt 3302 in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Miniature Pinscher Mix,Brown,,09/26/2017 06:21:00 AM,09/26/2017 06:21:00 AM,09/11/2015,Dog,Neutered Male,2 years,Miniature Pinscher Mix,Brown,0.0
A759504,*Kaboodle,10/02/2017 05:13:00 PM,10/02/2017 05:13:00 PM,13512 Fm 812 in Travis (TX),Stray,Normal,Dog,Intact Male,4 years,Labrador Retriever Mix,Yellow,*Kaboodle,01/30/2018 01:12:00 PM,01/30/2018 01:12:00 PM,10/02/2013,Dog,Neutered Male,4 years,Labrador Retriever Mix,Yellow,0.0
A716402,Bruce,12/06/2015 04:33:00 PM,12/06/2015 04:33:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,1 year,Domestic Shorthair,Black/White,Bruce,12/27/2015 12:43:00 PM,12/27/2015 12:43:00 PM,11/19/2014,Cat,Neutered Male,1 year,Domestic Shorthair,Black/White,0.0
A769344,*Violet,04/04/2018 07:48:00 AM,04/04/2018 07:48:00 AM,Austin (TX),Stray,Nursing,Cat,Intact Female,2 days,Domestic Shorthair Mix,White/Brown Tabby,*Violet,06/07/2018 01:22:00 PM,06/07/2018 01:22:00 PM,04/02/2018,Cat,Spayed Female,2 months,Domestic Shorthair Mix,White/Brown Tabby,0.0
A714185,Reese,10/19/2015 01:06:00 PM,10/19/2015 01:06:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,5 months,Domestic Shorthair Mix,Tortie,Reese,12/08/2015 03:15:00 PM,12/08/2015 03:15:00 PM,05/04/2015,Cat,Spayed Female,7 months,Domestic Shorthair Mix,Tortie,0.0
A783915,,11/08/2018 04:18:00 PM,11/08/2018 04:18:00 PM,Austin (TX),Wildlife,Sick,Other,Unknown,1 year,Raccoon Mix,Black/Gray,,11/08/2018 04:45:00 PM,11/08/2018 04:45:00 PM,11/08/2017,Other,Unknown,1 year,Raccoon Mix,Black/Gray,1.0
A500862,Doggie,10/28/2013 06:03:00 PM,10/28/2013 06:03:00 PM,Yeager Lane And Parmer Lane in Austin (TX),Stray,Normal,Dog,Spayed Female,6 years,Silky Terrier Mix,White,Doggie,10/30/2013 02:02:00 PM,10/30/2013 02:02:00 PM,02/18/2007,Dog,Spayed Female,6 years,Silky Terrier Mix,White,0.0
A692482,Sierra,11/21/2014 11:27:00 AM,11/21/2014 11:27:00 AM,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,8 years,Domestic Shorthair Mix,Blue Tabby,Sierra,12/13/2014 01:50:00 PM,12/13/2014 01:50:00 PM,11/21/2006,Cat,Spayed Female,8 years,Domestic Shorthair Mix,Blue Tabby,0.0
A694588,*Esmeralda,12/31/2014 11:28:00 AM,12/31/2014 11:28:00 AM,Doyle Overtone in Del Valle (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair Mix,Brown Tabby,*Esmeralda,01/06/2015 12:29:00 PM,01/06/2015 12:29:00 PM,12/31/2013,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Brown Tabby,0.0
A669883,Blue,12/29/2013 12:11:00 PM,12/29/2013 12:11:00 PM,Lago Vista (TX),Owner Surrender,Normal,Cat,Neutered Male,3 years,Siamese Mix,Lynx Point,Blue,05/01/2014 10:44:00 AM,05/01/2014 10:44:00 AM,12/29/2010,Cat,Neutered Male,3 years,Siamese Mix,Lynx Point,0.0
A677539,,04/26/2014 11:13:00 AM,04/26/2014 11:13:00 AM,909 W 45Th St in Austin (TX),Stray,Normal,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Blue Tabby/White,,04/26/2014 12:02:00 PM,04/26/2014 12:02:00 PM,04/11/2014,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Blue Tabby/White,0.0
A786253,,12/20/2018 01:58:00 PM,12/20/2018 01:58:00 PM,5899 Ainez Drive in Austin (TX),Stray,Normal,Cat,Intact Female,4 months,Domestic Shorthair Mix,Black/White,,12/30/2018 05:08:00 PM,12/30/2018 05:08:00 PM,07/30/2018,Cat,Spayed Female,5 months,Domestic Shorthair Mix,Black/White,0.0
A750347,Berry,05/26/2017 09:57:00 AM,05/26/2017 09:57:00 AM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,2 months,Guinea Pig Mix,Tricolor,Berry,05/31/2017 11:18:00 AM,05/31/2017 11:18:00 AM,02/26/2017,Other,Intact Female,3 months,Guinea Pig Mix,Tricolor,0.0
A802263,Jasmine,08/15/2019 06:33:00 PM,08/15/2019 06:33:00 PM,East Oltorf Street And East Side Drive in Austin (TX),Stray,Normal,Dog,Intact Female,2 months,Plott Hound/Labrador Retriever,Brown Brindle,Jasmine,08/19/2019 06:32:00 PM,08/19/2019 06:32:00 PM,05/19/2019,Dog,Spayed Female,3 months,Plott Hound/Labrador Retriever,Brown Brindle,0.0
A686857,,08/28/2014 07:22:00 AM,08/28/2014 07:22:00 AM,Mountain Quail /Rutland in Austin (TX),Stray,Injured,Cat,Intact Male,3 months,Domestic Shorthair Mix,Black/White,,08/28/2014 08:59:00 AM,08/28/2014 08:59:00 AM,05/28/2014,Cat,Intact Male,3 months,Domestic Shorthair Mix,Black/White,1.0
A724825,,04/22/2016 11:57:00 AM,04/22/2016 11:57:00 AM,Austin (TX),Stray,Normal,Dog,Intact Male,1 day,Pit Bull Mix,Tan/White,,07/03/2016 04:55:00 PM,07/03/2016 04:55:00 PM,04/21/2016,Dog,Neutered Male,2 months,Pit Bull Mix,Tan/White,0.0
A752906,,06/28/2017 10:57:00 PM,06/28/2017 10:57:00 PM,7601 N Lamar in Austin (TX),Wildlife,Normal,Other,Unknown,1 year,Bat Mix,Brown,,06/29/2017 09:48:00 AM,06/29/2017 09:48:00 AM,06/28/2016,Other,Unknown,1 year,Bat Mix,Brown,1.0
A721061,Cutie,02/20/2016 03:05:00 PM,02/20/2016 03:05:00 PM,Travis (TX),Owner Surrender,Normal,Other,Intact Female,8 months,Turtle Mix,Brown/Green,Cutie,02/20/2016 05:23:00 PM,02/20/2016 05:23:00 PM,06/20/2015,Other,Intact Female,8 months,Turtle Mix,Brown/Green,0.0
A698216,Pippa,10/03/2015 03:06:00 PM,10/03/2015 03:06:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,1 year,Siamese Mix,Lynx Point,Pippa,10/18/2015 06:45:00 PM,10/18/2015 06:45:00 PM,03/07/2014,Cat,Spayed Female,1 year,Siamese Mix,Lynx Point,0.0
A756598,,08/22/2017 03:10:00 PM,08/22/2017 03:10:00 PM,6803 Deborah Drive in Austin (TX),Stray,Normal,Cat,Unknown,1 year,Domestic Shorthair Mix,White/Brown Tabby,,08/25/2017 03:27:00 PM,08/25/2017 03:27:00 PM,08/22/2016,Cat,Unknown,1 year,Domestic Shorthair Mix,White/Brown Tabby,0.0
A717400,,12/07/2015 10:39:00 AM,12/07/2015 10:39:00 AM,8700 Brookfield Dr in Austin (TX),Stray,Normal,Cat,Intact Male,8 months,Domestic Shorthair Mix,Black,,12/11/2015 07:18:00 PM,12/11/2015 07:18:00 PM,04/07/2015,Cat,Neutered Male,8 months,Domestic Shorthair Mix,Black,0.0
A807798,,10/30/2019 12:28:00 PM,10/30/2019 12:28:00 PM,Briarcreek Loop And Blake Manor Road in Travis (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair,Brown Tabby/White,,12/01/2019 05:33:00 PM,12/01/2019 05:33:00 PM,08/15/2019,Cat,Neutered Male,3 months,Domestic Shorthair,Brown Tabby/White,0.0
A756242,,08/16/2017 12:45:00 PM,08/16/2017 12:45:00 PM,2201 Montoplois in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Gray Tabby,,08/21/2017 06:01:00 PM,08/21/2017 06:01:00 PM,06/16/2017,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Gray Tabby,0.0
A645971,Titus,11/02/2017 02:14:00 PM,11/02/2017 02:14:00 PM,Austin (TX),Public Assist,Normal,Dog,Neutered Male,6 years,Pit Bull Mix,White/Red,Titus,02/25/2018 11:49:00 AM,02/25/2018 11:49:00 AM,01/14/2011,Dog,Neutered Male,7 years,Pit Bull Mix,White/Red,0.0
A759220,,09/29/2017 10:40:00 AM,09/29/2017 10:40:00 AM,Outside Jurisdiction,Stray,Normal,Dog,Intact Male,2 months,Labrador Retriever Mix,Black,,10/03/2017 05:01:00 PM,10/03/2017 05:01:00 PM,07/19/2017,Dog,Neutered Male,2 months,Labrador Retriever Mix,Black,0.0
A672295,,02/07/2014 02:35:00 PM,02/07/2014 02:35:00 PM,9901 Shively Ln in Austin (TX),Stray,Normal,Cat,Intact Male,6 years,Domestic Longhair Mix,Brown Tabby,,02/08/2014 02:32:00 PM,02/08/2014 02:32:00 PM,02/07/2008,Cat,Intact Male,6 years,Domestic Longhair Mix,Brown Tabby,0.0
A740413,Spanky,12/16/2016 05:20:00 PM,12/16/2016 05:20:00 PM,12221 Scribe Dr in Austin (TX),Stray,Normal,Dog,Intact Male,4 years,Labrador Retriever Mix,Chocolate/White,Spanky,12/19/2016 12:42:00 PM,12/19/2016 12:42:00 PM,03/27/2012,Dog,Intact Male,4 years,Labrador Retriever Mix,Chocolate/White,0.0
A677785,*May,04/29/2014 12:54:00 PM,04/29/2014 12:54:00 PM,6602 Deatonhill in Austin (TX),Stray,Normal,Dog,Intact Female,6 years,Chihuahua Shorthair Mix,Buff/White,*May,07/09/2014 12:38:00 PM,07/09/2014 12:38:00 PM,04/29/2008,Dog,Spayed Female,6 years,Chihuahua Shorthair Mix,Buff/White,0.0
A810161,Lizzie,12/19/2019 01:41:00 PM,12/19/2019 01:41:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,2 months,Australian Cattle Dog,Blue Tick/Black,Lizzie,12/19/2019 03:54:00 PM,12/19/2019 03:54:00 PM,10/15/2019,Dog,Spayed Female,2 months,Australian Cattle Dog,Blue Tick/Black,0.0
A764907,Snowflake,01/08/2018 04:39:00 PM,01/08/2018 04:39:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,18 years,Domestic Medium Hair Mix,White/Black,Snowflake,01/12/2018 05:05:00 PM,01/12/2018 05:05:00 PM,01/08/2000,Cat,Spayed Female,18 years,Domestic Medium Hair Mix,White/Black,0.0
A683303,,07/09/2014 10:05:00 AM,07/09/2014 10:05:00 AM,9117 Anderson Mill Rd in Austin (TX),Stray,Sick,Cat,Intact Male,1 month,Domestic Longhair Mix,Black,,07/09/2014 10:33:00 AM,07/09/2014 10:33:00 AM,06/01/2014,Cat,Intact Male,1 month,Domestic Longhair Mix,Black,1.0
A755746,*Visa,08/08/2017 01:22:00 PM,08/08/2017 01:22:00 PM,East Cesar Chavez Street And East 2Nd Street in Austin (TX),Stray,Normal,Dog,Spayed Female,2 years,Labrador Retriever Mix,Black/White,*Visa,08/16/2017 10:32:00 AM,08/16/2017 10:32:00 AM,08/08/2015,Dog,Spayed Female,2 years,Labrador Retriever Mix,Black/White,0.0
A762465,Sweetie Pie,11/20/2017 07:03:00 PM,11/20/2017 07:03:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,3 years,Siamese Mix,Seal Point,Sweetie Pie,11/28/2017 02:00:00 PM,11/28/2017 02:00:00 PM,11/20/2014,Cat,Spayed Female,3 years,Siamese Mix,Seal Point,0.0
A794749,Chispita,05/11/2019 04:08:00 PM,05/11/2019 04:08:00 PM,Tudor House Rd in Travis (TX),Stray,Normal,Dog,Intact Female,11 months,Miniature Poodle/Havanese,White/Red,Chispita,05/12/2019 01:47:00 PM,05/12/2019 01:47:00 PM,06/03/2018,Dog,Intact Female,11 months,Miniature Poodle/Havanese,White/Red,0.0
A776047,Zoey,07/08/2018 11:40:00 AM,07/08/2018 11:40:00 AM,9106 North Ih 35 in Austin (TX),Public Assist,Normal,Dog,Intact Female,2 years,Pit Bull Mix,Black,Zoey,07/17/2019 05:26:00 PM,07/17/2019 05:26:00 PM,07/08/2016,Dog,Spayed Female,3 years,Pit Bull Mix,Black,0.0
A805253,*Molly,09/24/2019 03:31:00 PM,09/24/2019 03:31:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,4 months,Domestic Shorthair,Brown Tabby/White,*Molly,01/11/2020 06:09:00 PM,01/11/2020 06:09:00 PM,05/24/2019,Cat,Spayed Female,7 months,Domestic Shorthair,Brown Tabby/White,0.0
A779999,*Nimbus,09/08/2018 11:56:00 AM,09/08/2018 11:56:00 AM,Braker And Ih 35 in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Staffordshire Mix,White/Brown,*Nimbus,11/27/2018 12:00:00 AM,11/27/2018 12:00:00 AM,09/08/2017,Dog,Intact Male,1 year,Staffordshire Mix,White/Brown,0.0
A732905,*Gracie,08/14/2016 03:05:00 PM,08/14/2016 03:05:00 PM,6202 Granite Trl in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,German Shepherd,Tan/Black,*Gracie,08/19/2016 07:03:00 PM,08/19/2016 07:03:00 PM,08/14/2015,Dog,Spayed Female,1 year,German Shepherd,Tan/Black,0.0
A697378,*June,02/22/2015 04:33:00 PM,02/22/2015 04:33:00 PM,Philco Dr & S 3Rd St in Austin (TX),Stray,Normal,Dog,Intact Female,5 weeks,Chihuahua Shorthair Mix,Tricolor,*June,03/18/2015 04:49:00 PM,03/18/2015 04:49:00 PM,01/18/2015,Dog,Spayed Female,1 month,Chihuahua Shorthair Mix,Tricolor,0.0
A673508,Holly,02/25/2014 12:39:00 PM,02/25/2014 12:39:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,1 year,Labrador Retriever Mix,Brown/White,Holly,03/08/2014 03:43:00 PM,03/08/2014 03:43:00 PM,11/25/2012,Dog,Spayed Female,1 year,Labrador Retriever Mix,Brown/White,0.0
A712586,*Engelbert,09/25/2015 02:30:00 PM,09/25/2015 02:30:00 PM,124 W Anderson Ln in Austin (TX),Stray,Nursing,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Cream Tabby/White,*Engelbert,01/07/2016 11:19:00 AM,01/07/2016 11:19:00 AM,09/09/2015,Cat,Neutered Male,3 months,Domestic Shorthair Mix,Cream Tabby/White,0.0
A751541,*Lebron,06/09/2017 01:07:00 PM,06/09/2017 01:07:00 PM,1016 Camino La Costa in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Medium Hair Mix,Black,*Lebron,06/18/2017 01:55:00 PM,06/18/2017 01:55:00 PM,04/15/2017,Cat,Neutered Male,2 months,Domestic Medium Hair Mix,Black,0.0
A712424,,09/22/2015 06:42:00 PM,09/22/2015 06:42:00 PM,4505 Duval St in Austin (TX),Stray,Normal,Cat,Unknown,4 months,Domestic Shorthair Mix,White/Blue,,09/23/2015 09:00:00 AM,09/23/2015 09:00:00 AM,05/22/2015,Cat,Unknown,4 months,Domestic Shorthair Mix,White/Blue,0.0
A753998,Jungle,07/14/2017 11:19:00 AM,07/14/2017 11:19:00 AM,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Black,Jungle,07/18/2017 05:17:00 PM,07/18/2017 05:17:00 PM,04/21/2015,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Black,0.0
A809335,,11/22/2019 05:24:00 PM,11/22/2019 05:24:00 PM,Doonesbury And Braker in Austin (TX),Stray,Normal,Dog,Intact Male,3 months,Labrador Retriever Mix,Yellow,,11/26/2019 04:08:00 PM,11/26/2019 04:08:00 PM,08/22/2019,Dog,Neutered Male,3 months,Labrador Retriever Mix,Yellow,0.0
A712089,Peanut,09/16/2015 06:21:00 PM,09/16/2015 06:21:00 PM,Mickiney Falls Pkwy & Burleson Rd in Austin (TX),Stray,Normal,Dog,Neutered Male,5 years,Pug/Pekingese,Brown,Peanut,09/20/2015 11:52:00 AM,09/20/2015 11:52:00 AM,09/16/2010,Dog,Neutered Male,5 years,Pug/Pekingese,Brown,0.0
A696814,,02/12/2015 04:47:00 PM,02/12/2015 04:47:00 PM,St John And Blessing in Austin (TX),Stray,Normal,Dog,Intact Female,2 months,Soft Coated Wheaten Terrier Mix,Buff,,02/16/2015 05:51:00 PM,02/16/2015 05:51:00 PM,11/27/2014,Dog,Spayed Female,2 months,Soft Coated Wheaten Terrier Mix,Buff,0.0
A703430,,05/24/2015 04:03:00 PM,05/24/2015 04:03:00 PM,7407 Burleson Rd in Austin (TX),Stray,Normal,Cat,Unknown,2 years,Domestic Shorthair Mix,Brown Tabby,,05/25/2015 09:00:00 AM,05/25/2015 09:00:00 AM,05/24/2013,Cat,Unknown,2 years,Domestic Shorthair Mix,Brown Tabby,0.0
A792481,*George,04/11/2019 11:37:00 AM,04/11/2019 11:37:00 AM,3601 E 12Th in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,German Shepherd Mix,Cream,*George,04/19/2019 11:36:00 AM,04/19/2019 11:36:00 AM,04/11/2018,Dog,Neutered Male,1 year,German Shepherd Mix,Cream,0.0
A716474,,11/19/2015 06:05:00 PM,11/19/2015 06:05:00 PM,3100 Esperanza Xing in Austin (TX),Wildlife,Sick,Other,Unknown,2 years,Bat Mix,Brown,,11/23/2015 03:37:00 PM,11/23/2015 03:37:00 PM,11/19/2013,Other,Unknown,2 years,Bat Mix,Brown,1.0
A721760,Quincy,03/03/2016 05:50:00 PM,03/03/2016 05:50:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,8 years,Domestic Longhair Mix,Orange Tabby,Quincy,03/16/2016 06:58:00 PM,03/16/2016 06:58:00 PM,03/03/2008,Cat,Neutered Male,8 years,Domestic Longhair Mix,Orange Tabby,0.0
A804188,Carcho,09/11/2019 03:46:00 PM,09/11/2019 03:46:00 PM,Manor (TX),Owner Surrender,Normal,Dog,Intact Male,11 months,Dachshund/Chihuahua Shorthair,Black/Brown,Carcho,09/19/2019 01:36:00 PM,09/19/2019 01:36:00 PM,09/13/2018,Dog,Neutered Male,1 year,Dachshund/Chihuahua Shorthair,Black/Brown,0.0
A721540,*Bubbles,02/29/2016 11:04:00 AM,02/29/2016 11:04:00 AM,9910 Slaughter Creek in Austin (TX),Stray,Normal,Cat,Intact Female,5 years,Domestic Shorthair Mix,Brown Tabby/White,*Bubbles,04/11/2016 02:25:00 PM,04/11/2016 02:25:00 PM,03/01/2011,Cat,Spayed Female,5 years,Domestic Shorthair Mix,Brown Tabby/White,0.0
A759271,*Yoshi,09/29/2017 06:22:00 PM,09/29/2017 06:22:00 PM,5601 Manchaca Road in Austin (TX),Stray,Normal,Dog,Intact Female,1 month,Dachshund Wirehair Mix,Tan/White,*Yoshi,12/21/2017 07:01:00 PM,12/21/2017 07:01:00 PM,08/23/2017,Dog,Spayed Female,3 months,Dachshund Wirehair Mix,Tan/White,0.0
A803492,Olive,09/12/2019 02:50:00 PM,09/12/2019 02:50:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,6 months,Labrador Retriever,Black,Olive,09/17/2019 11:49:00 AM,09/17/2019 11:49:00 AM,03/02/2019,Dog,Spayed Female,6 months,Labrador Retriever,Black,0.0
A721324,*Angie,02/24/2016 05:40:00 PM,02/24/2016 05:40:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,2 years,German Shepherd Mix,Black/Tan,*Angie,03/02/2016 11:30:00 AM,03/02/2016 11:30:00 AM,02/24/2014,Dog,Spayed Female,2 years,German Shepherd Mix,Black/Tan,0.0
A683596,*Fiona,12/22/2014 11:23:00 AM,12/22/2014 11:23:00 AM,1021 Oatmeal in Travis (TX),Stray,Injured,Cat,Spayed Female,7 months,Domestic Longhair Mix,Brown Tabby,*Fiona,07/16/2014 06:47:00 PM,07/16/2014 06:47:00 PM,05/05/2014,Cat,Spayed Female,2 months,Domestic Longhair Mix,Brown Tabby,0.0
A693368,Lily,12/06/2014 03:42:00 PM,12/06/2014 03:42:00 PM,W Slaughter Ln & S 1St St in Austin (TX),Stray,Normal,Dog,Spayed Female,7 years,Golden Retriever Mix,Yellow/White,Lily,12/07/2014 11:23:00 AM,12/07/2014 11:23:00 AM,06/06/2007,Dog,Spayed Female,7 years,Golden Retriever Mix,Yellow/White,0.0
A808170,,11/05/2019 11:01:00 AM,11/05/2019 11:01:00 AM,Man O War Avenue in Austin (TX),Stray,Normal,Dog,Intact Male,7 months,Dachshund Mix,Fawn/White,,11/09/2019 06:42:00 PM,11/09/2019 06:42:00 PM,04/05/2019,Dog,Neutered Male,7 months,Dachshund Mix,Fawn/White,0.0
A732517,,08/09/2016 11:42:00 AM,08/09/2016 11:42:00 AM,11719 Schiber Rd in Mustang Ridge (TX),Stray,Normal,Dog,Intact Male,1 month,Boxer Mix,Brown/White,,09/10/2016 05:26:00 PM,09/10/2016 05:26:00 PM,07/03/2016,Dog,Neutered Male,2 months,Boxer Mix,Brown/White,0.0
A724049,*Wren,04/11/2016 11:26:00 AM,04/11/2016 11:26:00 AM,1717 Canterbury St in Austin (TX),Stray,Normal,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Black,*Wren,06/14/2016 04:30:00 PM,06/14/2016 04:30:00 PM,03/20/2016,Cat,Intact Female,2 months,Domestic Shorthair Mix,Black,0.0
A685351,,08/06/2014 10:45:00 AM,08/06/2014 10:45:00 AM,911 Farm Market 1626 in Austin (TX),Stray,Normal,Dog,Intact Male,6 years,Pomeranian Mix,Red,,08/08/2014 11:41:00 AM,08/08/2014 11:41:00 AM,08/06/2008,Dog,Intact Male,6 years,Pomeranian Mix,Red,0.0
A727139,Jax,05/18/2016 03:42:00 PM,05/18/2016 03:42:00 PM,Harris Ridge Blvd & Merseyside Dr in Travis (TX),Stray,Normal,Dog,Intact Male,7 years,Boxer Mix,Brown/White,Jax,05/19/2016 06:06:00 PM,05/19/2016 06:06:00 PM,05/19/2009,Dog,Intact Male,7 years,Boxer Mix,Brown/White,0.0
A691291,Zazu,11/02/2014 01:22:00 PM,11/02/2014 01:22:00 PM,8939 Anna Street in Austin (TX),Stray,Normal,Dog,Intact Female,2 months,Manchester Terrier/Jack Russell Terrier,Buff/White,Zazu,11/04/2014 05:54:00 PM,11/04/2014 05:54:00 PM,08/26/2014,Dog,Spayed Female,2 months,Manchester Terrier/Jack Russell Terrier,Buff/White,0.0
A681490,Ally,06/17/2014 01:53:00 PM,06/17/2014 01:53:00 PM,Travis (TX),Owner Surrender,Normal,Dog,Intact Female,2 years,Border Collie/English Springer Spaniel,Tricolor,Ally,06/26/2014 03:18:00 PM,06/26/2014 03:18:00 PM,06/17/2012,Dog,Spayed Female,2 years,Border Collie/English Springer Spaniel,Tricolor,0.0
A707553,*D'Artagnan,07/14/2015 03:51:00 PM,07/14/2015 03:51:00 PM,401 Masterson Pass in Austin (TX),Stray,Normal,Cat,Intact Male,3 months,Domestic Shorthair Mix,Black/White,*D'Artagnan,07/21/2015 06:35:00 PM,07/21/2015 06:35:00 PM,03/30/2015,Cat,Neutered Male,3 months,Domestic Shorthair Mix,Black/White,0.0
A787288,,01/10/2019 03:50:00 PM,01/10/2019 03:50:00 PM,West Cesar Chavez in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,German Shepherd Mix,Tan/Black,,01/16/2019 04:26:00 PM,01/16/2019 04:26:00 PM,01/10/2017,Dog,Neutered Male,2 years,German Shepherd Mix,Tan/Black,0.0
A735691,Polo,09/27/2016 01:23:00 PM,09/27/2016 01:23:00 PM,2400 Sully Creek in Austin (TX),Stray,Normal,Dog,Neutered Male,4 years,Border Collie Mix,Black/Tricolor,Polo,09/28/2016 11:40:00 AM,09/28/2016 11:40:00 AM,09/27/2012,Dog,Neutered Male,4 years,Border Collie Mix,Black/Tricolor,0.0
A690422,Pearl,10/20/2014 01:59:00 PM,10/20/2014 01:59:00 PM,5616 Old Frederickburg in Austin (TX),Owner Surrender,Normal,Cat,Intact Female,2 months,Siamese Mix,Seal Point,Pearl,10/21/2014 03:26:00 PM,10/21/2014 03:26:00 PM,08/05/2014,Cat,Intact Female,2 months,Siamese Mix,Seal Point,0.0
A675421,*Christy,03/27/2014 12:45:00 PM,03/27/2014 12:45:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Brown Tabby,*Christy,03/28/2014 11:43:00 AM,03/28/2014 11:43:00 AM,01/31/2014,Cat,Intact Female,1 month,Domestic Shorthair Mix,Brown Tabby,0.0
A737726,Bambi,11/13/2016 03:24:00 PM,11/13/2016 03:24:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,1 year,Staffordshire Mix,Black/White,Bambi,11/19/2016 12:11:00 PM,11/19/2016 12:11:00 PM,11/03/2015,Dog,Spayed Female,1 year,Staffordshire Mix,Black/White,0.0
A705977,*Cody,06/23/2015 11:08:00 AM,06/23/2015 11:08:00 AM,7209 Barnsdale Way in Austin (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Black,*Cody,07/30/2015 06:02:00 PM,07/30/2015 06:02:00 PM,05/30/2015,Cat,Neutered Male,1 month,Domestic Shorthair Mix,Black,0.0
A675787,*Zelda,04/01/2014 11:55:00 AM,04/01/2014 11:55:00 AM,7814 Old Bee Caves Rd in Travis (TX),Stray,Normal,Dog,Intact Female,2 years,Dogo Argentino Mix,White,*Zelda,05/18/2014 04:30:00 PM,05/18/2014 04:30:00 PM,04/01/2012,Dog,Spayed Female,2 years,Dogo Argentino Mix,White,0.0
A702168,Timmy,05/10/2015 11:30:00 AM,05/10/2015 11:30:00 AM,Georgian Dr And Powell Ln in Austin (TX),Stray,Normal,Dog,Intact Male,5 years,Miniature Pinscher Mix,Chocolate/Tan,Timmy,05/11/2015 06:45:00 PM,05/11/2015 06:45:00 PM,05/10/2010,Dog,Neutered Male,5 years,Miniature Pinscher Mix,Chocolate/Tan,0.0
A684535,,07/25/2014 10:40:00 AM,07/25/2014 10:40:00 AM,Hwy 183 And Bolm in Austin (TX),Stray,Normal,Dog,Intact Male,2 months,Blue Lacy Mix,Blue/White,,07/29/2014 04:56:00 PM,07/29/2014 04:56:00 PM,04/25/2014,Dog,Neutered Male,3 months,Blue Lacy Mix,Blue/White,0.0
A695179,Dior,01/10/2015 04:24:00 PM,01/10/2015 04:24:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,8 years,Boxer Mix,Brown Brindle/Brown,Dior,01/25/2015 02:09:00 PM,01/25/2015 02:09:00 PM,01/10/2007,Dog,Intact Female,8 years,Boxer Mix,Brown Brindle/Brown,0.0
A664907,*Henry,10/10/2013 04:37:00 PM,10/10/2013 04:37:00 PM,13207 Wright Road in Austin (TX),Stray,Injured,Cat,Intact Male,5 years,Snowshoe Mix,Seal Point,*Henry,10/30/2013 03:17:00 PM,10/30/2013 03:17:00 PM,10/10/2008,Cat,Neutered Male,5 years,Snowshoe Mix,Seal Point,0.0
