Animal ID,Name_Intake,DateTime_Intake,MonthYear_Intake,Found Location,Intake Type,Intake Condition,Animal Type_Intake,Sex upon Intake,Age upon Intake,Breed_Intake,Color_Intake,Name_Outcome,DateTime_Outcome,MonthYear_Outcome,Date of Birth,Animal Type_Outcome,Sex upon Outcome,Age upon Outcome,Breed_Outcome,Color_Outcome,binary_outcome
A813949,,02/21/2020 01:56:00 PM,02/21/2020 01:56:00 PM,460 Bastrop Highway in Austin (TX),Wildlife,Normal,Other,Unknown,2 years,Bat,Brown,,02/22/2020 08:18:00 AM,02/22/2020 08:18:00 AM,02/21/2018,Other,Unknown,2 years,Bat,Brown,1.0
A813946,,02/21/2020 01:22:00 PM,02/21/2020 01:22:00 PM,11700 Metric Boulevard in Austin (TX),Stray,Normal,Cat,Spayed Female,1 year,Persian,Calico,,02/25/2020 12:17:00 PM,02/25/2020 12:17:00 PM,02/21/2019,Cat,Spayed Female,1 year,Persian,Calico,0.0
A813942,Jr,02/21/2020 12:20:00 PM,02/21/2020 12:20:00 PM,201 Craigmount Drive in Austin (TX),Owner Surrender,Normal,Dog,Intact Male,2 years,Labrador Retriever,Chocolate/White,Jr,02/29/2020 04:47:00 PM,02/29/2020 04:47:00 PM,02/21/2018,Dog,Neutered Male,2 years,Labrador Retriever,Chocolate/White,0.0
A813940,Sierra,02/21/2020 11:48:00 AM,02/21/2020 11:48:00 AM,10803 Platt Lane in Austin (TX),Stray,Normal,Dog,Intact Female,3 years,German Shepherd,Brown/Black,Sierra,02/25/2020 04:42:00 PM,02/25/2020 04:42:00 PM,02/21/2017,Dog,Spayed Female,3 years,German Shepherd,Brown/Black,0.0
A813937,,02/21/2020 11:31:00 AM,02/21/2020 11:31:00 AM,Menchaca Road And West William Cannon Drive in Austin (TX),Stray,Normal,Dog,Intact Male,3 years,Port Water Dog,Gray/Fawn,,02/25/2020 04:41:00 PM,02/25/2020 04:41:00 PM,02/21/2017,Dog,Neutered Male,3 years,Port Water Dog,Gray/Fawn,0.0
A813936,,02/21/2020 11:31:00 AM,02/21/2020 11:31:00 AM,Menchaca Road And West William Cannon Drive in Austin (TX),Stray,Normal,Dog,Intact Male,5 years,Port Water Dog,Black/White,,02/25/2020 04:42:00 PM,02/25/2020 04:42:00 PM,02/21/2015,Dog,Neutered Male,5 years,Port Water Dog,Black/White,0.0
A813934,Miss Piggy,02/21/2020 11:06:00 AM,02/21/2020 11:06:00 AM,Webberville Road And Springdale Road in Austin (TX),Stray,Normal,Dog,Spayed Female,8 years,Boston Terrier,Black/White,Miss Piggy,02/21/2020 05:21:00 PM,02/21/2020 05:21:00 PM,02/21/2012,Dog,Spayed Female,8 years,Boston Terrier,Black/White,0.0
A813933,Lucille,02/21/2020 10:00:00 AM,02/21/2020 10:00:00 AM,11402 February Drive in Austin (TX),Stray,Normal,Dog,Spayed Female,1 year,Belgian Malinois,Brown/Black,Lucille,02/21/2020 12:49:00 PM,02/21/2020 12:49:00 PM,12/21/2018,Dog,Spayed Female,1 year,Belgian Malinois,Brown/Black,0.0
A813931,,02/21/2020 08:56:00 AM,02/21/2020 08:56:00 AM,508 East Howard Lane in Austin (TX),Stray,Nursing,Cat,Unknown,0 years,Domestic Shorthair,Orange Tabby,,02/21/2020 06:43:00 PM,02/21/2020 06:43:00 PM,02/21/2020,Cat,Unknown,0 years,Domestic Shorthair,Orange Tabby,0.0
A813930,,02/21/2020 08:56:00 AM,02/21/2020 08:56:00 AM,508 East Howard Lane in Austin (TX),Stray,Nursing,Cat,Unknown,0 years,Domestic Shorthair,Orange Tabby,,02/21/2020 06:43:00 PM,02/21/2020 06:43:00 PM,02/21/2020,Cat,Unknown,0 years,Domestic Shorthair,Orange Tabby,0.0
A813929,,02/21/2020 08:56:00 AM,02/21/2020 08:56:00 AM,508 East Howard Lane in Austin (TX),Stray,Nursing,Cat,Unknown,0 years,Domestic Shorthair,Orange Tabby,,02/21/2020 06:43:00 PM,02/21/2020 06:43:00 PM,02/21/2020,Cat,Unknown,0 years,Domestic Shorthair,Orange Tabby,0.0
A813928,,02/21/2020 08:56:00 AM,02/21/2020 08:56:00 AM,508 East Howard Lane in Austin (TX),Stray,Nursing,Cat,Intact Female,0 years,Domestic Shorthair,Tortie,,02/21/2020 06:42:00 PM,02/21/2020 06:42:00 PM,02/21/2020,Cat,Intact Female,0 years,Domestic Shorthair,Tortie,0.0
A813927,,02/21/2020 08:56:00 AM,02/21/2020 08:56:00 AM,508 East Howard Lane in Austin (TX),Stray,Nursing,Cat,Unknown,0 years,Domestic Shorthair,Black,,02/21/2020 06:42:00 PM,02/21/2020 06:42:00 PM,02/21/2020,Cat,Unknown,0 years,Domestic Shorthair,Black,0.0
A813926,,02/21/2020 08:56:00 AM,02/21/2020 08:56:00 AM,508 East Howard Lane in Austin (TX),Stray,Nursing,Cat,Unknown,0 years,Domestic Shorthair,Black,,02/21/2020 06:42:00 PM,02/21/2020 06:42:00 PM,02/21/2020,Cat,Unknown,0 years,Domestic Shorthair,Black,0.0
A813923,*Dolly,02/21/2020 08:21:00 AM,02/21/2020 08:21:00 AM,530 Pleasant Grove Loop in Travis (TX),Stray,Injured,Dog,Intact Female,5 months,German Shepherd,Brown/Black,*Dolly,03/13/2020 11:43:00 AM,03/13/2020 11:43:00 AM,09/21/2019,Dog,Intact Female,5 months,German Shepherd,Brown/Black,0.0
A813920,,02/20/2020 10:26:00 PM,02/20/2020 10:26:00 PM,9618 Holly Spring in Austin (TX),Stray,Sick,Dog,Intact Male,4 months,Chihuahua Shorthair Mix,Tan/White,,02/21/2020 05:27:00 PM,02/21/2020 05:27:00 PM,10/20/2019,Dog,Intact Male,4 months,Chihuahua Shorthair Mix,Tan/White,0.0
A813919,*Bambi,02/20/2020 10:19:00 PM,02/20/2020 10:19:00 PM,Hidden West in Travis (TX),Stray,Normal,Dog,Intact Female,5 months,German Shepherd Mix,Tan/Tricolor,*Bambi,03/02/2020 12:51:00 PM,03/02/2020 12:51:00 PM,09/06/2019,Dog,Intact Female,5 months,German Shepherd Mix,Tan/Tricolor,0.0
A813918,,02/20/2020 06:43:00 PM,02/20/2020 06:43:00 PM,9503 Research in Austin (TX),Wildlife,Normal,Other,Unknown,1 year,Bat,Brown,,02/20/2020 07:18:00 PM,02/20/2020 07:18:00 PM,02/20/2019,Other,Unknown,1 year,Bat,Brown,1.0
A813916,Luna,02/20/2020 06:28:00 PM,02/20/2020 06:28:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,11 months,Bearded Collie,Brown/Black,Luna,03/17/2020 05:15:00 PM,03/17/2020 05:15:00 PM,03/20/2019,Dog,Spayed Female,11 months,Bearded Collie,Brown/Black,0.0
A813915,Plex,02/20/2020 05:45:00 PM,02/20/2020 05:45:00 PM,Austin (TX),Owner Surrender,Sick,Dog,Intact Male,11 years,Pit Bull,Blue,Plex,02/20/2020 12:59:00 PM,02/20/2020 12:59:00 PM,02/20/2009,Dog,Intact Male,11 years,Pit Bull,Blue,1.0
A813913,*Bolt,02/20/2020 05:18:00 PM,02/20/2020 05:18:00 PM,500 West Canyon Ridge Drive in Austin (TX),Stray,Normal,Dog,Intact Male,5 years,Catahoula/Labrador Retriever,Red Merle,*Bolt,02/27/2020 12:17:00 PM,02/27/2020 12:17:00 PM,02/20/2015,Dog,Intact Male,5 years,Catahoula/Labrador Retriever,Red Merle,0.0
A813910,,02/20/2020 04:05:00 PM,02/20/2020 04:05:00 PM,5200 Ross Road in Travis (TX),Stray,Injured,Dog,Neutered Male,8 years,Chihuahua Shorthair,Tan,,02/21/2020 12:11:00 PM,02/21/2020 12:11:00 PM,02/20/2012,Dog,Neutered Male,8 years,Chihuahua Shorthair,Tan,0.0
A813909,Lily,02/20/2020 03:45:00 PM,02/20/2020 03:45:00 PM,Maple Ave And 13Th St in Austin (TX),Stray,Normal,Dog,Spayed Female,3 years,Doberman Pinsch,Blue/Tan,Lily,02/20/2020 05:23:00 PM,02/20/2020 05:23:00 PM,02/20/2017,Dog,Spayed Female,3 years,Doberman Pinsch,Blue/Tan,0.0
A813905,,02/20/2020 04:00:00 PM,02/20/2020 04:00:00 PM,100 Congress Ave in Austin (TX),Wildlife,Normal,Other,Unknown,2 years,Bat,Brown,,02/21/2020 09:34:00 AM,02/21/2020 09:34:00 AM,02/20/2018,Other,Unknown,2 years,Bat,Brown,1.0
A813902,,02/20/2020 02:37:00 PM,02/20/2020 02:37:00 PM,2417 West Ben White Boulevard in Austin (TX),Abandoned,Normal,Cat,Intact Male,3 years,Domestic Shorthair,White/Black,,02/24/2020 04:20:00 PM,02/24/2020 04:20:00 PM,02/20/2017,Cat,Neutered Male,3 years,Domestic Shorthair,White/Black,0.0
A813900,,02/20/2020 03:50:00 PM,02/20/2020 03:50:00 PM,7900 E Riverside in Austin (TX),Wildlife,Normal,Other,Unknown,1 year,Bat,Brown,,02/20/2020 07:17:00 PM,02/20/2020 07:17:00 PM,02/20/2019,Other,Unknown,1 year,Bat,Brown,1.0
A813899,,02/20/2020 02:59:00 PM,02/20/2020 02:59:00 PM,6906 Carwill Drive in Austin (TX),Stray,Normal,Cat,Intact Male,6 months,Domestic Shorthair,Brown Tabby/White,,02/24/2020 05:40:00 PM,02/24/2020 05:40:00 PM,08/20/2019,Cat,Neutered Male,6 months,Domestic Shorthair,Brown Tabby/White,0.0
A813895,,02/20/2020 02:16:00 PM,02/20/2020 02:16:00 PM,Southport Drive Southridge Drive in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Pug/Beagle,Red/White,,02/24/2020 05:42:00 PM,02/24/2020 05:42:00 PM,02/20/2019,Dog,Spayed Female,1 year,Pug/Beagle,Red/White,0.0
A813894,Jethro,02/20/2020 01:41:00 PM,02/20/2020 01:41:00 PM,12312 Colt Drive in Travis (TX),Stray,Normal,Dog,Intact Male,1 year,Dachshund/Chihuahua Shorthair,Red/Cream,Jethro,02/24/2020 06:54:00 PM,02/24/2020 06:54:00 PM,02/20/2019,Dog,Neutered Male,1 year,Dachshund/Chihuahua Shorthair,Red/Cream,0.0
A813893,*Stitches,02/20/2020 01:33:00 PM,02/20/2020 01:33:00 PM,12151 N Ih 35 in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Chihuahua Shorthair,Brown/White,*Stitches,02/25/2020 12:28:00 PM,02/25/2020 12:28:00 PM,02/20/2018,Dog,Intact Male,2 years,Chihuahua Shorthair,Brown/White,0.0
A813892,,02/20/2020 01:22:00 PM,02/20/2020 01:22:00 PM,16071 Pearce Lane in Travis (TX),Stray,Injured,Dog,Intact Female,2 years,Catahoula Mix,White/Red Merle,,02/25/2020 11:35:00 AM,02/25/2020 11:35:00 AM,02/20/2018,Dog,Intact Female,2 years,Catahoula Mix,White/Red Merle,0.0
A813891,,02/20/2020 01:21:00 PM,02/20/2020 01:21:00 PM,12417 Granton Cv in Austin (TX),Stray,Normal,Cat,Intact Male,2 years,Domestic Shorthair,Cream Tabby,,02/24/2020 11:23:00 AM,02/24/2020 11:23:00 AM,02/20/2018,Cat,Intact Male,2 years,Domestic Shorthair,Cream Tabby,0.0
A813890,Bella,02/20/2020 01:08:00 PM,02/20/2020 01:08:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,8 years,Maltese,White,Bella,02/23/2020 02:52:00 PM,02/23/2020 02:52:00 PM,02/20/2012,Dog,Spayed Female,8 years,Maltese,White,0.0
A813889,*Indigo,02/20/2020 01:07:00 PM,02/20/2020 01:07:00 PM,N Ih 35 Frontage Rd And W Canyon Ridge in Austin (TX),Stray,Normal,Dog,Intact Male,5 years,Queensland Heeler Mix,Blue Tick,*Indigo,02/25/2020 02:16:00 PM,02/25/2020 02:16:00 PM,02/20/2015,Dog,Intact Male,5 years,Queensland Heeler Mix,Blue Tick,0.0
A813888,,02/20/2020 12:58:00 PM,02/20/2020 12:58:00 PM,4904 Merritt Circle in Austin (TX),Stray,Injured,Cat,Intact Male,2 years,Domestic Shorthair,Blue,,02/20/2020 02:36:00 PM,02/20/2020 02:36:00 PM,02/20/2018,Cat,Intact Male,2 years,Domestic Shorthair,Blue,0.0
A813886,Chula,02/20/2020 12:48:00 PM,02/20/2020 12:48:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,7 months,Domestic Shorthair,Black/White,Chula,02/22/2020 03:29:00 PM,02/22/2020 03:29:00 PM,07/20/2019,Cat,Spayed Female,7 months,Domestic Shorthair,Black/White,0.0
A813883,*Emerald,02/20/2020 12:29:00 PM,02/20/2020 12:29:00 PM,2803 Loyola Lane in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Pointer Mix,White/Black,*Emerald,03/02/2020 12:51:00 PM,03/02/2020 12:51:00 PM,02/20/2019,Dog,Intact Female,1 year,Pointer Mix,White/Black,0.0
A813881,*Iris,02/20/2020 11:53:00 AM,02/20/2020 11:53:00 AM,Kearney Hill Road And Speidel Drive in Travis (TX),Stray,Normal,Cat,Spayed Female,11 years,Domestic Shorthair,Blue,*Iris,03/10/2020 02:19:00 PM,03/10/2020 02:19:00 PM,02/20/2009,Cat,Spayed Female,11 years,Domestic Shorthair,Blue,0.0
A813878,Goldie,02/20/2020 11:54:00 AM,02/20/2020 11:54:00 AM,500 West Ben White Boulevard in Austin (TX),Stray,Injured,Cat,Intact Female,3 months,Domestic Shorthair,Tortie,Goldie,03/05/2020 04:00:00 PM,03/05/2020 04:00:00 PM,11/20/2019,Cat,Spayed Female,3 months,Domestic Shorthair,Tortie,0.0
A813875,,02/20/2020 11:42:00 AM,02/20/2020 11:42:00 AM,2409 Ventura Drive in Austin (TX),Stray,Normal,Dog,Intact Male,2 months,Vizsla/Boxer,Red/White,,02/24/2020 04:35:00 PM,02/24/2020 04:35:00 PM,11/24/2019,Dog,Neutered Male,3 months,Vizsla/Boxer,Red/White,0.0
A813871,,02/20/2020 11:00:00 AM,02/20/2020 11:00:00 AM,West Townes Street And North Bastrop Street in Manor (TX),Stray,Normal,Dog,Intact Female,9 months,Shih Tzu,Black/White,,02/24/2020 05:23:00 PM,02/24/2020 05:23:00 PM,05/20/2019,Dog,Spayed Female,9 months,Shih Tzu,Black/White,0.0
A813868,Rocky,02/20/2020 09:40:00 AM,02/20/2020 09:40:00 AM,Grove Boulevard And Hogan Avenue in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,German Shepherd,Brown/Tan,Rocky,02/20/2020 11:31:00 AM,02/20/2020 11:31:00 AM,02/20/2018,Dog,Intact Male,2 years,German Shepherd,Brown/Tan,0.0
A813867,,02/20/2020 09:49:00 AM,02/20/2020 09:49:00 AM,1200 Kinney Avenue in Austin (TX),Wildlife,Sick,Other,Unknown,2 years,Raccoon,Black/Gray,,02/21/2020 09:42:00 AM,02/21/2020 09:42:00 AM,02/20/2018,Other,Unknown,2 years,Raccoon,Black/Gray,1.0
A813865,,02/20/2020 09:05:00 AM,02/20/2020 09:05:00 AM,416 Brady Ln in Travis (TX),Wildlife,Sick,Other,Unknown,1 year,Skunk,Black/White,,02/20/2020 11:55:00 AM,02/20/2020 11:55:00 AM,02/20/2019,Other,Unknown,1 year,Skunk,Black/White,1.0
A813863,,02/20/2020 08:06:00 AM,02/20/2020 08:06:00 AM,Travis (TX),Owner Surrender,Nursing,Dog,Intact Male,1 day,Chihuahua Shorthair Mix,Black,,02/25/2020 08:38:00 AM,02/25/2020 08:38:00 AM,02/19/2020,Dog,Intact Male,6 days,Chihuahua Shorthair Mix,Black,1.0
A813861,Satori,02/19/2020 08:09:00 PM,02/19/2020 08:09:00 PM,2002 E 7Th St in Austin (TX),Stray,Normal,Dog,Intact Female,6 months,Rat Terrier,White/Black,Satori,02/25/2020 11:21:00 AM,02/25/2020 11:21:00 AM,08/20/2019,Dog,Spayed Female,6 months,Rat Terrier,White/Black,0.0
A813860,Ruthie,02/19/2020 06:52:00 PM,02/19/2020 06:52:00 PM,800 West Cesar Chavez Street in Austin (TX),Stray,Normal,Dog,Spayed Female,11 months,Maltese,White,Ruthie,02/20/2020 11:08:00 AM,02/20/2020 11:08:00 AM,02/20/2019,Dog,Spayed Female,1 year,Maltese,White,0.0
A813859,Snow,02/19/2020 06:09:00 PM,02/19/2020 06:09:00 PM,11316 Farmhaven Road in Austin (TX),Stray,Normal,Dog,Intact Female,3 years,Siberian Husky,Black/Gray,Snow,02/20/2020 02:30:00 PM,02/20/2020 02:30:00 PM,02/19/2017,Dog,Intact Female,3 years,Siberian Husky,Black/Gray,0.0
A813857,*Wheaten,02/19/2020 05:02:00 PM,02/19/2020 05:02:00 PM,8943 El Roy in Travis (TX),Stray,Normal,Dog,Intact Male,3 years,Labrador Retriever Mix,Tan/White,*Wheaten,02/25/2020 04:54:00 PM,02/25/2020 04:54:00 PM,02/19/2017,Dog,Intact Male,3 years,Labrador Retriever Mix,Tan/White,0.0
A813855,,02/19/2020 05:11:00 PM,02/19/2020 05:11:00 PM,2905 Oak Ridge Drive in Austin (TX),Stray,Normal,Dog,Intact Male,3 months,Schnauzer Giant Mix,Black,,02/24/2020 05:00:00 PM,02/24/2020 05:00:00 PM,11/19/2019,Dog,Neutered Male,3 months,Schnauzer Giant Mix,Black,0.0
A813851,Mittens,02/19/2020 04:11:00 PM,02/19/2020 04:11:00 PM,3001 Del Curto Rd in Austin (TX),Stray,Normal,Cat,Neutered Male,6 years,Domestic Shorthair,Black/White,Mittens,02/23/2020 12:06:00 PM,02/23/2020 12:06:00 PM,02/19/2014,Cat,Neutered Male,6 years,Domestic Shorthair,Black/White,0.0
A813849,Bogie,02/19/2020 03:55:00 PM,02/19/2020 03:55:00 PM,Jonestown (TX),Owner Surrender,Normal,Cat,Neutered Male,1 year,Siamese Mix,Blue Point,Bogie,03/08/2020 04:54:00 PM,03/08/2020 04:54:00 PM,02/19/2019,Cat,Neutered Male,1 year,Siamese Mix,Blue Point,0.0
A813847,*Banjo,02/19/2020 02:02:00 PM,02/19/2020 02:02:00 PM,Teri Rd And Table Top Rd in Austin (TX),Stray,Injured,Dog,Intact Male,3 years,Basset Hound Mix,Brown/Black,*Banjo,02/25/2020 06:14:00 PM,02/25/2020 06:14:00 PM,02/19/2017,Dog,Neutered Male,3 years,Basset Hound Mix,Brown/Black,0.0
A813844,Pepper,02/19/2020 12:51:00 PM,02/19/2020 12:51:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,14 years,Wire Hair Fox Terrier,Black/Brown,Pepper,02/25/2020 11:36:00 AM,02/25/2020 11:36:00 AM,02/19/2006,Dog,Intact Female,14 years,Wire Hair Fox Terrier,Black/Brown,0.0
A813843,Mr.Roo,02/19/2020 12:51:00 PM,02/19/2020 12:51:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,9 years,Pembroke Welsh Corgi Mix,Tan/White,Mr.Roo,02/25/2020 11:36:00 AM,02/25/2020 11:36:00 AM,02/19/2011,Dog,Neutered Male,9 years,Pembroke Welsh Corgi Mix,Tan/White,0.0
A813840,Sammy,02/19/2020 12:51:00 PM,02/19/2020 12:51:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,9 years,Pembroke Welsh Corgi Mix,Tan/White,Sammy,03/05/2020 01:35:00 PM,03/05/2020 01:35:00 PM,02/19/2011,Dog,Neutered Male,9 years,Pembroke Welsh Corgi Mix,Tan/White,0.0
A813835,,02/19/2020 12:59:00 PM,02/19/2020 12:59:00 PM,15201 Burnet Rd in Austin (TX),Wildlife,Sick,Other,Unknown,2 years,Coyote,Brown,,02/23/2020 09:08:00 AM,02/23/2020 09:08:00 AM,02/19/2018,Other,Unknown,2 years,Coyote,Brown,1.0
A813834,Ani,02/19/2020 12:47:00 PM,02/19/2020 12:47:00 PM,7201 Levander Loop in Austin (TX),Abandoned,Normal,Dog,Intact Male,1 year,Border Collie,Black/White,Ani,02/19/2020 01:10:00 PM,02/19/2020 01:10:00 PM,11/19/2018,Dog,Intact Male,1 year,Border Collie,Black/White,0.0
A813833,Archer,02/19/2020 11:55:00 AM,02/19/2020 11:55:00 AM,Travis (TX),Owner Surrender,Normal,Dog,Intact Male,4 years,Catahoula Mix,Brown/White,Archer,03/04/2020 11:56:00 AM,03/04/2020 11:56:00 AM,10/19/2015,Dog,Neutered Male,4 years,Catahoula Mix,Brown/White,0.0
A813830,Chico,02/19/2020 12:03:00 PM,02/19/2020 12:03:00 PM,979 Springdale Road in Austin (TX),Stray,Normal,Dog,Intact Male,11 months,American Bulldog,Blue/White,Chico,02/25/2020 02:52:00 PM,02/25/2020 02:52:00 PM,02/21/2019,Dog,Intact Male,1 year,American Bulldog,Blue/White,0.0
A813829,,02/19/2020 11:52:00 AM,02/19/2020 11:52:00 AM,Travis (TX),Owner Surrender,Nursing,Dog,Intact Male,1 day,Chihuahua Shorthair Mix,Brown,,03/24/2020 12:43:00 PM,03/24/2020 12:43:00 PM,02/18/2020,Dog,Intact Male,5 weeks,Chihuahua Shorthair Mix,Brown,0.0
A813828,,02/19/2020 11:52:00 AM,02/19/2020 11:52:00 AM,Travis (TX),Owner Surrender,Nursing,Dog,Intact Male,1 day,Chihuahua Shorthair Mix,Brown,,03/24/2020 12:43:00 PM,03/24/2020 12:43:00 PM,02/18/2020,Dog,Intact Male,5 weeks,Chihuahua Shorthair Mix,Brown,0.0
A813827,,02/19/2020 11:52:00 AM,02/19/2020 11:52:00 AM,Travis (TX),Owner Surrender,Nursing,Dog,Intact Male,1 day,Chihuahua Shorthair Mix,Brown,,03/24/2020 12:43:00 PM,03/24/2020 12:43:00 PM,02/18/2020,Dog,Intact Male,5 weeks,Chihuahua Shorthair Mix,Brown,0.0
A813826,,02/19/2020 11:52:00 AM,02/19/2020 11:52:00 AM,Travis (TX),Owner Surrender,Nursing,Dog,Unknown,1 day,Chihuahua Shorthair Mix,Red,,03/02/2020 09:06:00 AM,03/02/2020 09:06:00 AM,02/18/2020,Dog,Unknown,1 weeks,Chihuahua Shorthair Mix,Red,1.0
A813824,*Mona,02/19/2020 11:40:00 AM,02/19/2020 11:40:00 AM,2525 West New Hope Drive in Cedar Park (TX),Stray,Normal,Dog,Intact Female,6 months,Black Mouth Cur,Red/White,*Mona,02/25/2020 05:31:00 PM,02/25/2020 05:31:00 PM,08/19/2019,Dog,Spayed Female,6 months,Black Mouth Cur,Red/White,0.0
A813823,Kaiser,02/19/2020 10:40:00 AM,02/19/2020 10:40:00 AM,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,3 years,Standard Schnauzer,Gray/White,Kaiser,02/20/2020 11:09:00 AM,02/20/2020 11:09:00 AM,02/19/2017,Dog,Neutered Male,3 years,Standard Schnauzer,Gray/White,0.0
A813822,Romeo,02/19/2020 10:27:00 AM,02/19/2020 10:27:00 AM,Southpark Meadows Drive And West Slaughter Lane in Austin (TX),Public Assist,Normal,Dog,Neutered Male,6 years,Parson Russell Terrier,White/Brown,Romeo,02/20/2020 05:51:00 PM,02/20/2020 05:51:00 PM,07/06/2013,Dog,Neutered Male,6 years,Parson Russell Terrier,White/Brown,0.0
A813819,Buddy,02/19/2020 07:54:00 AM,02/19/2020 07:54:00 AM,5207 Brodie Lane in Austin (TX),Abandoned,Normal,Dog,Neutered Male,5 years,Pointer/Labrador Retriever,White/Brown,Buddy,02/26/2020 11:32:00 AM,02/26/2020 11:32:00 AM,02/19/2015,Dog,Neutered Male,5 years,Pointer/Labrador Retriever,White/Brown,0.0
A813818,,02/19/2020 07:50:00 AM,02/19/2020 07:50:00 AM,1712 East 11Th Street in Austin (TX),Wildlife,Normal,Other,Unknown,1 year,Bat,Black,,02/20/2020 10:55:00 AM,02/20/2020 10:55:00 AM,02/19/2019,Other,Unknown,1 year,Bat,Black,1.0
A813817,*Stewie,02/19/2020 07:39:00 AM,02/19/2020 07:39:00 AM,West 10Th And West Ave in Austin (TX),Stray,Normal,Dog,Intact Male,3 months,Great Dane,Blue Merle/White,*Stewie,02/23/2020 11:38:00 AM,02/23/2020 11:38:00 AM,11/12/2019,Dog,Intact Male,3 months,Great Dane,Blue Merle/White,0.0
A813816,,02/19/2020 07:33:00 AM,02/19/2020 07:33:00 AM,2312 Western Trails in Austin (TX),Stray,Injured,Cat,Unknown,2 years,Domestic Shorthair,Black,,02/19/2020 12:58:00 PM,02/19/2020 12:58:00 PM,02/19/2018,Cat,Unknown,2 years,Domestic Shorthair,Black,1.0
A813814,,02/18/2020 08:56:00 PM,02/18/2020 08:56:00 PM,1912 E 7Th in Austin (TX),Stray,Normal,Dog,Intact Female,11 months,Rat Terrier/Chihuahua Shorthair,White/Tan,,02/25/2020 11:39:00 AM,02/25/2020 11:39:00 AM,02/19/2019,Dog,Intact Female,1 year,Rat Terrier/Chihuahua Shorthair,White/Tan,0.0
A813813,,02/18/2020 08:56:00 PM,02/18/2020 08:56:00 PM,1912 E 7Th in Austin (TX),Stray,Normal,Dog,Intact Female,11 months,Rat Terrier/Chihuahua Shorthair,Black,,02/25/2020 11:38:00 AM,02/25/2020 11:38:00 AM,02/19/2019,Dog,Intact Female,1 year,Rat Terrier/Chihuahua Shorthair,Black,0.0
A813809,,02/18/2020 06:55:00 PM,02/18/2020 06:55:00 PM,508 East Howard Lane in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair,Orange Tabby/White,,02/21/2020 06:42:00 PM,02/21/2020 06:42:00 PM,02/18/2019,Cat,Intact Female,1 year,Domestic Shorthair,Orange Tabby/White,0.0
A813808,,02/18/2020 06:54:00 PM,02/18/2020 06:54:00 PM,1767 Cricket Hollow in Austin (TX),Stray,Injured,Cat,Intact Female,12 years,Domestic Shorthair,Gray/White,,02/24/2020 12:00:00 AM,02/24/2020 12:00:00 AM,02/18/2008,Cat,Intact Female,12 years,Domestic Shorthair,Gray/White,0.0
A813806,,02/18/2020 06:21:00 PM,02/18/2020 06:21:00 PM,1207 N Mopac in Austin (TX),Wildlife,Normal,Other,Unknown,1 year,Bat,Brown,,02/18/2020 06:52:00 PM,02/18/2020 06:52:00 PM,02/18/2019,Other,Unknown,1 year,Bat,Brown,1.0
A813804,,02/18/2020 04:49:00 PM,02/18/2020 04:49:00 PM,22Nd And Rio Grande in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Labrador Retriever/Great Pyrenees,Cream,,02/19/2020 11:21:00 AM,02/19/2020 11:21:00 AM,02/18/2018,Dog,Intact Male,2 years,Labrador Retriever/Great Pyrenees,Cream,0.0
A813802,Boots,02/18/2020 04:32:00 PM,02/18/2020 04:32:00 PM,Webberville (TX),Owner Surrender,Normal,Cat,Intact Female,8 months,Domestic Longhair,Brown Tabby,Boots,02/21/2020 06:30:00 PM,02/21/2020 06:30:00 PM,06/18/2019,Cat,Spayed Female,8 months,Domestic Longhair,Brown Tabby,0.0
A813801,Goldie,02/18/2020 04:32:00 PM,02/18/2020 04:32:00 PM,Webberville (TX),Owner Surrender,Normal,Cat,Intact Female,8 months,Domestic Longhair,Brown Tabby/White,Goldie,02/22/2020 05:06:00 PM,02/22/2020 05:06:00 PM,06/18/2019,Cat,Spayed Female,8 months,Domestic Longhair,Brown Tabby/White,0.0
A813800,*Joseline,02/18/2020 04:51:00 PM,02/18/2020 04:51:00 PM,7910 Cameron Road in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Labrador Retriever,Red/White,*Joseline,02/28/2020 12:25:00 PM,02/28/2020 12:25:00 PM,02/18/2019,Dog,Spayed Female,1 year,Labrador Retriever,Red/White,0.0
A813798,,02/18/2020 04:06:00 PM,02/18/2020 04:06:00 PM,Austin (TX),Owner Surrender,Normal,Other,Unknown,3 months,Guinea Pig,Tricolor,,02/23/2020 03:32:00 PM,02/23/2020 03:32:00 PM,11/18/2019,Other,Unknown,3 months,Guinea Pig,Tricolor,0.0
